# Spectral_Value,Flux_Value,Flux_Accuracy_StatErrLow,Flux_Accuracy_StatErrHigh,Flux_Accuracy_Quality
3395.99557609112,19.6707992553711,0,0,16777216
3396.77764138264,19.6665992736816,0,0,16777216
3397.55988676593,19.6623992919922,0,0,16777216
3398.34231228248,19.6581993103027,0,0,16777216
3399.12491797378,19.6539993286133,0,0,16777216
3399.90770388131,19.6497993469238,0,0,16777216
3400.69067004658,19.6455993652344,0,0,16777216
3401.47381651111,19.6413993835449,0,0,16777216
3402.25714331641,19.6371994018555,0,0,16777216
3403.04065050402,19.6331005096436,0,0,16777216
3403.82433811548,19.6289005279541,0,0,16777216
3404.60820619235,19.6247005462646,0,0,16777216
3405.39225477618,19.6205997467041,0,0,16777216
3406.17648390855,19.6165008544922,0,0,16777216
3406.96089363103,19.6123008728027,0,0,16777216
3407.74548398522,19.6082000732422,2.23801589012146,2.23801589012146,0
3408.53025501271,15.5952997207642,2.09935832023621,2.09935832023621,0
3409.31520675512,21.4016990661621,1.98942840099335,1.98942840099335,0
3410.10033925406,22.3493003845215,1.98947167396545,1.98947167396545,0
3410.88565255116,16.9951000213623,1.84152698516846,1.84152698516846,0
3411.67114668805,17.6215000152588,1.78294193744659,1.78294193744659,0
3412.4568217064,22.4610996246338,1.82397949695587,1.82397949695587,0
3413.24267764785,21.922700881958,1.78903186321259,1.78903186321259,0
3414.02871455406,20.4943008422852,1.76617813110352,1.76617813110352,0
3414.81493246673,20.7099990844727,1.71135056018829,1.71135056018829,0
3415.60133142752,20.9309997558594,1.71486985683441,1.71486985683441,0
3416.38791147814,21.0834007263184,1.72859108448029,1.72859108448029,0
3417.17467266029,25.7770004272461,1.7449164390564,1.7449164390564,0
3417.96161501569,24.4277992248535,1.74203598499298,1.74203598499298,0
3418.74873858606,22.173999786377,1.71918785572052,1.71918785572052,0
3419.53604341313,19.3470001220703,1.69235992431641,1.69235992431641,0
3420.32352953865,18.2199001312256,1.67409563064575,1.67409563064575,0
3421.11119700438,21.2021007537842,1.68125176429749,1.68125176429749,0
3421.89904585206,22.7497997283936,1.679363489151,1.679363489151,0
3422.68707612349,20.9906005859375,1.67737543582916,1.67737543582916,0
3423.47528786042,21.6161994934082,1.66850996017456,1.66850996017456,0
3424.26368110467,22.372200012207,1.70205187797546,1.70205187797546,0
3425.05225589803,21.5771007537842,1.67391502857208,1.67391502857208,0
3425.84101228231,20.5265007019043,1.65645349025726,1.65645349025726,0
3426.62995029933,19.9878005981445,1.648153424263,1.648153424263,0
3427.41906999092,21.3512992858887,1.64047992229462,1.64047992229462,0
3428.20837139892,21.154899597168,1.65667164325714,1.65667164325714,0
3428.99785456518,21.7101993560791,1.65416526794434,1.65416526794434,0
3429.78751953156,21.2780990600586,1.66030049324036,1.66030049324036,0
3430.57736633993,18.9127006530762,1.67918360233307,1.67918360233307,0
3431.36739503216,22.7803993225098,1.68759608268738,1.68759608268738,0
3432.15760565015,20.0842990875244,1.63871467113495,1.63871467113495,0
3432.94799823579,21.5734004974365,1.63530826568604,1.63530826568604,0
3433.73857283098,21.2469005584717,1.68174147605896,1.68174147605896,0
3434.52932947765,20.9941005706787,1.66871213912964,1.66871213912964,0
3435.32026821772,24.7842998504639,1.69329130649567,1.69329130649567,0
3436.11138909313,19.3278007507324,1.61092019081116,1.61092019081116,0
3436.90269214581,24.1380004882813,1.61912798881531,1.61912798881531,0
3437.69417741774,23.6590995788574,1.61925745010376,1.61925745010376,0
3438.48584495087,22.107400894165,1.58005881309509,1.58005881309509,0
3439.27769478718,21.716100692749,1.56959187984467,1.56959187984467,0
3440.06972696865,19.1149997711182,1.53366839885712,1.53366839885712,0
3440.86194153728,19.2786998748779,1.53509163856506,1.53509163856506,0
3441.65433853506,21.1429996490479,1.556232213974,1.556232213974,0
3442.44691800402,19.414400100708,1.52954196929932,1.52954196929932,0
3443.23967998618,18.1233997344971,1.50548982620239,1.50548982620239,0
3444.03262452356,18.669900894165,1.49783027172089,1.49783027172089,0
3444.82575165822,19.7457008361816,1.59894013404846,1.59894013404846,0
3445.6190614322,23.403299331665,1.62213528156281,1.62213528156281,0
3446.41255388756,20.5860004425049,1.52265214920044,1.52265214920044,0
3447.20622906638,21.0662002563477,1.52359390258789,1.52359390258789,0
3448.00008701074,21.8253002166748,1.53325545787811,1.53325545787811,0
3448.79412776272,20.3964004516602,1.49118089675903,1.49118089675903,0
3449.58835136444,19.8889999389648,1.4739294052124,1.4739294052124,0
3450.38275785799,22.0137996673584,1.47507703304291,1.47507703304291,0
3451.1773472855,22.7112998962402,1.47408151626587,1.47408151626587,0
3451.9721196891,20.9622001647949,1.54583513736725,1.54583513736725,0
3452.76707511093,18.8346004486084,1.55484712123871,1.55484712123871,0
3453.56221359313,19.3889999389648,1.59876239299774,1.59876239299774,0
3454.35753517787,22.038200378418,1.51553606987,1.51553606987,0
3455.15303990732,20.1937999725342,1.50360298156738,1.50360298156738,0
3455.94872782364,18.4836006164551,1.49003505706787,1.49003505706787,0
3456.74459896904,21.1595001220703,1.49503552913666,1.49503552913666,0
3457.5406533857,21.4288005828857,1.48961341381073,1.48961341381073,0
3458.33689111584,18.9533004760742,1.43765592575073,1.43765592575073,0
3459.13331220167,19.261999130249,1.43489897251129,1.43489897251129,0
3459.92991668541,20.0650005340576,1.43958222866058,1.43958222866058,0
3460.72670460931,18.1641998291016,1.42066240310669,1.42066240310669,0
3461.52367601562,21.636100769043,1.44503390789032,1.44503390789032,0
3462.32083094657,23.1040000915527,1.47678112983704,1.47678112983704,0
3463.11816944445,21.4099998474121,1.50502932071686,1.50502932071686,0
3463.91569155153,21.9445991516113,1.5483865737915,1.5483865737915,0
3464.71339731009,21.2047004699707,1.56161570549011,1.56161570549011,0
3465.51128676243,21.9599990844727,1.54622316360474,1.54622316360474,0
3466.30935995085,21.7852001190186,1.48969769477844,1.48969769477844,0
3467.10761691766,20.4090995788574,1.44801831245422,1.44801831245422,0
3467.9060577052,19.5937995910645,1.42558515071869,1.42558515071869,0
3468.70468235579,20.7859001159668,1.420006275177,1.420006275177,0
3469.50349091177,22.6264991760254,1.41059303283691,1.41059303283691,0
3470.30248341551,22.7227993011475,1.40522086620331,1.40522086620331,0
3471.10165990936,21.5181007385254,1.39351606369019,1.39351606369019,0
3471.9010204357,18.2817001342773,1.37588036060333,1.37588036060333,0
3472.7005650369,17.4906005859375,1.37923157215118,1.37923157215118,0
3473.50029375537,21.7143993377686,1.40431845188141,1.40431845188141,0
3474.3002066335,20.4503002166748,1.40778481960297,1.40778481960297,0
3475.1003037137,17.763500213623,1.41451060771942,1.41451060771942,0
3475.90058503841,18.5142002105713,1.45329344272614,1.45329344272614,0
3476.70105065004,19.1287002563477,1.44823694229126,1.44823694229126,0
3477.50170059103,18.1991996765137,1.40222668647766,1.40222668647766,0
3478.30253490385,18.5358009338379,1.46114528179169,1.46114528179169,0
3479.10355363095,20.8120994567871,1.47738528251648,1.47738528251648,0
3479.9047568148,21.1944999694824,1.41817152500153,1.41817152500153,0
3480.70614449788,20.7709999084473,1.42341721057892,1.42341721057892,0
3481.50771672268,21.2926998138428,1.4254070520401,1.4254070520401,0
3482.3094735317,21.043399810791,1.41943252086639,1.41943252086639,0
3483.11141496746,19.1674995422363,1.39695060253143,1.39695060253143,0
3483.91354107246,21.2143993377686,1.38160169124603,1.38160169124603,0
3484.71585188924,21.8169994354248,1.36621332168579,1.36621332168579,0
3485.51834746034,23.1270008087158,1.35990118980408,1.35990118980408,0
3486.3210278283,23.7017993927002,1.36468458175659,1.36468458175659,0
3487.12389303569,22.6105003356934,1.35805523395538,1.35805523395538,0
3487.92694312508,20.9095993041992,1.35043179988861,1.35043179988861,0
3488.73017813903,19.6543006896973,1.35767590999603,1.35767590999603,0
3489.53359812015,20.8169002532959,1.36686277389526,1.36686277389526,0
3490.33720311102,20.747200012207,1.43404150009155,1.43404150009155,0
3491.14099315426,21.3439998626709,1.41000258922577,1.41000258922577,0
3491.94496829248,21.290599822998,1.43220186233521,1.43220186233521,0
3492.7491285683,18.6674003601074,1.39423108100891,1.39423108100891,0
3493.55347402438,19.2921009063721,1.45565807819366,1.45565807819366,0
3494.35800470334,17.7478008270264,1.46834015846252,1.46834015846252,0
